Keyword,SERP features,Volume,KD,CPC,Organic traffic,Paid traffic,Current position,Current URL,Current URL inside,Updated,Branded,Local,Navigational,Informational,Commercial,Transactional
jackson dental liberty mo,"Sitelinks, Thumbnail, Video preview",10,0,,0,0,28,https://cosmeticimplantdentistrykc.com/about-us/,,2025-02-24 10:55:34,true,true,true,false,true,true
popcorn kernel in gums,"AI overview, Thumbnail, People also ask, Discussions and forums, Video preview",40,1,,0,0,35,https://cosmeticimplantdentistrykc.com/chew-that-popcorn-carefully/,,2025-02-06 01:31:45,false,false,false,true,false,false
dental cosmetic near me,"Local teaser, People also ask",150,11,0.00,0,0,41,https://cosmeticimplantdentistrykc.com/,,2025-02-19 00:50:58,false,true,false,false,true,true
popcorn kernel in gum,"AI overview, Featured snippet, Thumbnail, People also ask, Video preview",40,1,,0,0,35,https://cosmeticimplantdentistrykc.com/chew-that-popcorn-carefully/,,2025-02-24 01:44:05,false,false,false,true,false,false
what causes tori in mouth,"AI overview, People also ask, Thumbnail",10,5,,0,0,29,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-09 23:49:38,false,false,false,true,false,false
fuzzy feeling on teeth,"AI overview, Thumbnail, People also ask, Discussions and forums, Video preview",10,0,,0,0,29,https://cosmeticimplantdentistrykc.com/whats-that-fuzzy-teeth-feeling/,,2025-02-22 14:58:33,false,false,false,true,false,false
hot dog festival kcmo,Video preview,40,0,0.03,0,0,35,https://cosmeticimplantdentistrykc.com/heart-of-america-hot-dog-festival/,,2025-02-09 06:41:50,false,true,false,true,false,false
slip on dentures,"Shopping Ads, Thumbnail, Shopping, People also ask, Video preview",20,20,1.18,0,0,33,https://cosmeticimplantdentistrykc.com/implants-offer-dentures-that-never-slip/,,2025-02-21 11:56:46,false,false,false,true,true,true
getting popcorn out of gums,"AI overview, Thumbnail, People also ask, Discussions and forums, Video preview",20,1,,0,0,33,https://cosmeticimplantdentistrykc.com/chew-that-popcorn-carefully/,,2025-02-24 01:26:21,false,false,false,true,false,false
kc dentures,People also ask,10,1,2.75,0,0,26,https://cosmeticimplantdentistrykc.com/services/prosthetics/dentures/,,2025-02-22 01:57:48,false,true,true,false,true,true
kansas city oral surgeons,"Local pack, Thumbnail, Video preview",10,28,,0,0,31,https://cosmeticimplantdentistrykc.com/services/oral-surgery/,,2025-02-27 07:03:46,false,true,false,false,true,true
aesthetic & implant dentistry,"Thumbnail, Local teaser, Video preview",70,26,4.15,0,0,39,https://cosmeticimplantdentistrykc.com/,,2025-02-22 02:24:44,false,false,false,true,true,false
dental crown kansas city,"People also ask, Local pack",10,0,,0,0,31,https://cosmeticimplantdentistrykc.com/choosing-a-dental-crown/,,2025-02-26 07:53:59,false,true,false,false,true,true
toothache after brushing,"AI overview, People also ask, Discussions and forums, Thumbnail, Video preview",30,3,,0,0,36,https://cosmeticimplantdentistrykc.com/should-it-hurt-to-brush-my-teeth/,,2025-02-20 16:52:42,false,false,false,true,false,false
implant family dentistry,"Local teaser, Sitelinks, People also ask, Videos",30,3,3.30,0,0,36,https://cosmeticimplantdentistrykc.com/,,2025-02-16 18:08:28,false,false,false,true,true,false
teeth sore after brushing,"AI overview, People also ask, Thumbnail, Discussions and forums",60,3,2.01,0,0,39,https://cosmeticimplantdentistrykc.com/should-it-hurt-to-brush-my-teeth/,,2025-02-24 03:26:43,false,false,false,true,false,false
teeth gems near me,"Local teaser, People also ask, Video preview",200,1,0.77,0,0,44,https://cosmeticimplantdentistrykc.com/services/cosmetic-dentistry/twinkles/,,2025-02-17 02:07:44,false,true,false,false,true,true
torai in mouth,"AI overview, People also ask",30,4,,0,0,35,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-10 21:53:53,false,false,false,true,false,false
dentist near me implant,"Local pack, People also ask, Thumbnail",50,1,,0,0,38,https://cosmeticimplantdentistrykc.com/,,2025-02-22 08:58:06,false,true,false,false,true,true
gum hurts when i brush my teeth,"AI overview, People also ask, Thumbnail, Discussions and forums",20,1,,0,0,35,https://cosmeticimplantdentistrykc.com/should-it-hurt-to-brush-my-teeth/,,2025-02-22 15:56:13,false,false,false,true,false,false
popcorn stuck in teeth infection,"Featured snippet, People also ask, Thumbnail, Video preview",10,3,,0,0,27,https://cosmeticimplantdentistrykc.com/chew-that-popcorn-carefully/,,2025-02-10 15:31:47,false,false,false,true,false,false
intrinsic stain teeth,"AI overview, Featured snippet, Thumbnail, People also ask, Discussions and forums",30,5,,0,0,37,https://cosmeticimplantdentistrykc.com/do-you-know-the-types-of-tooth-stain/,,2025-02-23 12:50:52,false,false,false,true,false,false
how strong is enamel,"AI overview, Thumbnail, Featured snippet, People also ask, Discussions and forums, Video preview",70,18,,0,0,40,https://cosmeticimplantdentistrykc.com/strong-enamel-is-a-key-to-healthy-teeth/,,2025-02-13 03:11:31,false,false,false,true,false,false
advanced cosmetic & implant dentistry,"Local teaser, Video preview",70,22,2.96,0,0,40,https://cosmeticimplantdentistrykc.com/services/,,2025-02-12 14:41:32,false,false,false,false,true,true
teeth ache after brushing,"Featured snippet, People also ask, Discussions and forums, Thumbnail",30,4,2.01,0,0,36,https://cosmeticimplantdentistrykc.com/should-it-hurt-to-brush-my-teeth/,,2025-02-09 03:18:37,false,false,false,true,false,false
popcorn skin stuck in gum,"AI overview, Thumbnail, People also ask, Video preview",30,2,,0,0,37,https://cosmeticimplantdentistrykc.com/chew-that-popcorn-carefully/,,2025-02-20 16:51:29,false,false,false,true,false,false
tmj crooked smile,"Featured snippet, People also ask, Thumbnail, Discussions and forums",40,0,,0,0,37,https://cosmeticimplantdentistrykc.com/the-facts-about-crooked-smiles/,,2025-02-09 09:25:53,false,false,false,true,false,false
torus mouth,People also ask,700,19,1.36,0,0,47,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-27 12:03:57,false,false,false,true,false,false
cosmetic and general dentistry near me,"People also ask, Knowledge panel, Thumbnail",50,26,,0,0,38,https://cosmeticimplantdentistrykc.com/,,2025-02-24 19:04:07,false,true,false,false,true,true
what keeps teeth strong,"People also ask, Thumbnail",20,2,1.79,0,0,35,https://cosmeticimplantdentistrykc.com/strong-enamel-is-a-key-to-healthy-teeth/,,2025-02-09 19:55:08,false,false,false,true,false,false
can wisdom teeth cause acid reflux,"People also ask, Thumbnail",20,0,,0,0,35,https://cosmeticimplantdentistrykc.com/patients/blog/,,2025-02-09 14:29:36,false,false,false,true,false,false
twinkle tooth,"Knowledge panel, Video preview, People also ask",20,0,,0,0,33,https://cosmeticimplantdentistrykc.com/services/cosmetic-dentistry/twinkles/,,2025-02-08 20:16:58,true,false,true,false,true,false
lop sided smile,"AI overview, Thumbnail, People also ask, Video preview",20,1,,0,0,34,https://cosmeticimplantdentistrykc.com/the-facts-about-crooked-smiles/,,2025-02-15 10:50:59,false,false,false,true,false,false
how to get rid of fuzzy feeling on teeth,"AI overview, People also ask",150,0,,0,0,44,https://cosmeticimplantdentistrykc.com/whats-that-fuzzy-teeth-feeling/,,2025-02-26 09:01:18,false,false,false,true,false,false
popcorn husk,"People also ask, Shopping, Thumbnail, Video preview",150,8,0.23,0,0,35,https://cosmeticimplantdentistrykc.com/chew-that-popcorn-carefully/,,2025-02-06 12:49:26,false,false,false,true,false,false
dentist surgery,"Local pack, People also ask, Discussions and forums, Thumbnail",400,53,2.19,0,0,42,https://cosmeticimplantdentistrykc.com/services/oral-surgery/,,2025-02-17 00:53:52,false,false,false,true,true,false
teeth feel fuzzy after brushing,"AI overview, People also ask, Discussions and forums",10,0,,0,0,32,https://cosmeticimplantdentistrykc.com/whats-that-fuzzy-teeth-feeling/,,2025-02-14 10:48:28,false,false,false,true,false,false
tori oral bone growth,"AI overview, Thumbnail, People also ask",20,2,,0,0,36,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-14 20:45:33,false,false,false,true,false,false
popcorn kernel stuck in gum behind tooth,"Featured snippet, People also ask, Thumbnail, Video preview",80,1,,0,0,41,https://cosmeticimplantdentistrykc.com/chew-that-popcorn-carefully/,,2025-02-18 20:16:39,false,false,false,true,false,false
how to get corn kernel out of gum,"Featured snippet, People also ask, Video preview",10,1,,0,0,32,https://cosmeticimplantdentistrykc.com/chew-that-popcorn-carefully/,,2025-02-11 18:48:43,false,false,false,true,false,false
how to remove popcorn from teeth,"AI overview, Thumbnail, People also ask, Video preview",10,1,,0,0,33,https://cosmeticimplantdentistrykc.com/chew-that-popcorn-carefully/,,2025-02-20 00:30:50,false,false,false,true,false,false
popcorn kernel stuck on back of tongue,"People also ask, Video preview",10,4,,0,0,30,https://cosmeticimplantdentistrykc.com/chew-that-popcorn-carefully/,,2025-02-23 05:03:33,false,false,false,true,false,false
popcorn kernel stuck under tongue,"People also ask, Video preview",20,1,,0,0,34,https://cosmeticimplantdentistrykc.com/chew-that-popcorn-carefully/,,2025-02-27 14:48:57,false,false,false,true,false,false
oral surgery dentist,"Local pack, People also ask, Discussions and forums, Thumbnail",150,29,0.00,0,0,44,https://cosmeticimplantdentistrykc.com/services/oral-surgery/,,2025-02-24 06:10:38,false,false,false,true,true,false
mouth hurts after brushing teeth,"AI overview, Thumbnail, People also ask, Discussions and forums",30,1,,0,0,37,https://cosmeticimplantdentistrykc.com/should-it-hurt-to-brush-my-teeth/,,2025-02-07 01:19:43,false,false,false,true,false,false
prosthetics dentist,"Local pack, People also ask, Thumbnail",100,51,2.64,0,0,44,https://cosmeticimplantdentistrykc.com/services/prosthetics/,,2025-02-07 16:52:28,false,false,false,true,true,false
tooth hurts after brushing,"Featured snippet, People also ask, Discussions and forums, Thumbnail",30,12,2.01,0,0,37,https://cosmeticimplantdentistrykc.com/should-it-hurt-to-brush-my-teeth/,,2025-02-12 07:00:07,false,false,false,true,false,false
oral surgeons kansas city,"Local pack, Thumbnail, Video preview",30,28,3.64,0,0,38,https://cosmeticimplantdentistrykc.com/services/oral-surgery/,,2025-02-12 11:23:09,false,true,false,false,true,true
kansas city facial and oral surgery,"Sitelinks, Thumbnail",60,28,4.31,0,0,40,https://cosmeticimplantdentistrykc.com/about-us/,,2025-02-11 09:29:08,false,true,true,false,true,true
popcorn in gums,"AI overview, People also ask, Thumbnail, Discussions and forums, Video preview",50,3,,0,0,40,https://cosmeticimplantdentistrykc.com/chew-that-popcorn-carefully/,,2025-02-24 15:23:33,false,false,false,true,false,false
remove popcorn kernel from gums,"Featured snippet, People also ask, Discussions and forums, Thumbnail, Video preview",10,1,,0,0,32,https://cosmeticimplantdentistrykc.com/chew-that-popcorn-carefully/,,2025-02-23 17:05:34,false,false,false,true,false,false
tooth hurts when brushing,"Featured snippet, People also ask, Discussions and forums, Thumbnail, Video preview",90,35,1.63,0,0,42,https://cosmeticimplantdentistrykc.com/should-it-hurt-to-brush-my-teeth/,,2025-02-15 11:06:43,false,false,false,true,false,false
bone growth in mouth tori,"AI overview, Thumbnail, People also ask",10,5,,0,0,35,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-16 21:03:53,false,false,false,true,false,false
facial surgery group kansas city,"Sitelinks, Local pack, Video preview",70,0,,0,0,42,https://cosmeticimplantdentistrykc.com/services/oral-surgery/,,2025-02-21 00:42:54,true,true,true,false,true,true
dr jackson oral surgery,"Sitelinks, Thumbnail, Local pack, People also ask",0,2,,0,0,29,https://cosmeticimplantdentistrykc.com/about-us/,,2025-02-10 02:50:14,false,false,true,false,true,true
how to dissolve popcorn kernels,"Featured snippet, People also ask, Discussions and forums, Video preview",0,6,,0,0,29,https://cosmeticimplantdentistrykc.com/chew-that-popcorn-carefully/,,2025-02-12 12:05:19,false,false,false,true,false,false
torus mouth bone,"People also ask, Thumbnail",0,18,,0,0,27,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-19 04:56:42,false,false,false,true,false,false
types of teeth stains,"Featured snippet, People also ask, Thumbnail",1700,20,3.01,0,0,54,https://cosmeticimplantdentistrykc.com/do-you-know-the-types-of-tooth-stain/,,2025-02-27 11:18:23,false,false,false,true,false,false
popcorn gums,"People also ask, Thumbnail, Video preview",10,3,,0,0,34,https://cosmeticimplantdentistrykc.com/chew-that-popcorn-carefully/,,2025-02-14 20:53:03,false,false,false,true,false,false
kc facial and oral surgery,"Sitelinks, Thumbnail, Video preview",40,8,,0,0,39,https://cosmeticimplantdentistrykc.com/about-us/,,2025-02-20 16:49:12,false,true,true,false,true,false
places to get tooth gems near me,"Local pack, People also ask, Video preview",20,0,1.13,0,0,36,https://cosmeticimplantdentistrykc.com/services/cosmetic-dentistry/twinkles/,,2025-02-12 01:06:46,false,true,false,false,true,true
wonky smile,"AI overview, Thumbnail, People also ask, Discussions and forums, Video preview",40,1,,0,0,40,https://cosmeticimplantdentistrykc.com/the-facts-about-crooked-smiles/,,2025-02-23 21:06:04,false,false,false,true,false,false
can you have 3 wisdom teeth,"Featured snippet, Thumbnail, People also ask",20,2,,0,0,37,https://cosmeticimplantdentistrykc.com/three-ws-of-wisdom-tooth-extraction/,,2025-02-25 08:03:25,false,false,false,true,false,false
jackson family dental,"Local teaser, Video preview",700,4,3.00,0,0,50,https://cosmeticimplantdentistrykc.com/about-us/,,2025-02-25 11:15:01,true,false,true,false,true,false
gums hurt when i brush my teeth,"Featured snippet, People also ask, Discussions and forums, Thumbnail",20,1,1.78,0,0,35,https://cosmeticimplantdentistrykc.com/should-it-hurt-to-brush-my-teeth/,,2025-02-18 16:09:09,false,false,false,true,false,false
cosmetic blemishes,"People also ask, Discussions and forums, Thumbnail",20,5,,0,0,30,https://cosmeticimplantdentistrykc.com/improving-cosmetic-blemishes-with-bonding-and-contouring/,,2025-02-16 18:45:06,false,false,false,true,false,false
wisdom teeth doctor name,"Featured snippet, People also ask, Thumbnail",20,24,,0,0,37,https://cosmeticimplantdentistrykc.com/services/oral-surgery/,,2025-02-21 00:16:43,false,false,false,true,true,false
jackson dental,"Local teaser, Video preview",500,31,2.79,0,0,48,https://cosmeticimplantdentistrykc.com/about-us/,,2025-02-10 20:11:47,true,false,true,false,true,false
how rare is it to have 3 wisdom teeth,"Featured snippet, People also ask, Thumbnail, Video preview",20,3,,0,0,36,https://cosmeticimplantdentistrykc.com/three-ws-of-wisdom-tooth-extraction/,,2025-02-11 17:25:15,false,false,false,true,false,false
dr. lucaci salina ks,Local pack,10,1,,0,0,32,https://cosmeticimplantdentistrykc.com/about-us/,,2025-02-13 01:06:03,false,true,false,true,true,false
toddler crooked smile,"AI overview, Thumbnail, People also ask, Discussions and forums",30,2,,0,0,39,https://cosmeticimplantdentistrykc.com/the-facts-about-crooked-smiles/,,2025-02-17 13:02:24,false,false,false,true,false,false
cheap oral surgeon,"Local pack, People also ask",100,3,3.52,0,0,46,https://cosmeticimplantdentistrykc.com/services/oral-surgery/,,2025-02-15 00:24:10,false,false,false,false,true,true
emergency dentist kansas city,"Local pack, People also ask, Thumbnail",100,5,2.11,0,0,46,https://cosmeticimplantdentistrykc.com/services/emergency-ppc/,,2025-02-27 12:59:59,false,true,false,false,true,true
tooth pain after brushing,"AI overview, People also ask, Thumbnail, Discussions and forums",50,12,2.01,0,0,42,https://cosmeticimplantdentistrykc.com/should-it-hurt-to-brush-my-teeth/,,2025-02-09 01:14:33,false,false,false,true,false,false
how to get kernel out of gums,"Thumbnail, People also ask, Video preview",10,1,,0,0,34,https://cosmeticimplantdentistrykc.com/chew-that-popcorn-carefully/,,2025-02-24 22:07:14,false,false,false,true,false,false
mouth torus,People also ask,100,18,1.36,0,0,43,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-10 03:30:20,false,false,false,true,false,false
teeth whitening cosmetic dentistry,"Local teaser, People also ask",30,1,2.21,0,0,40,https://cosmeticimplantdentistrykc.com/services/cosmetic-dentistry/teeth-whitening/,,2025-02-09 02:44:00,false,false,false,true,true,false
